#|num|weight|mean|covariance matrix|
|0|1988.57708347|43.7641568116 18.2635535873 -33.6917084158|25.7731815545 -5.90939828818 -7.37638511606 -5.90939828818 24.0948206287 6.05945399547 -7.37638511606 6.05945399547 24.7492531553|
|1|579.599334392|30.0835038105 36.3399808092 -6.57612045578|34.0120229485 -11.0215564241 -10.5767223828 -11.0215564241 49.1954404544 33.2367989208 -10.5767223828 33.2367989208 91.7078406794|
|2|405.945813216|29.1785358416 30.5201067003 -17.7322862731|43.6164407663 -3.97895526842 -3.3992305268 -3.97895526842 36.5735476322 15.7947303717 -3.3992305268 15.7947303717 67.333333713|
|3|1688.05562288|14.477990827 44.7088271109 12.9866722695|40.2605399224 -2.58368499302 0.356860013844 -2.58368499302 22.3823464799 11.9033797999 0.356860013844 11.9033797999 31.9897210301|
|4|817.734273711|31.3257459456 35.1476540855 -7.80336391255|32.9867583543 -11.8519877308 -4.7992448966 -11.8519877308 46.8058183565 22.0651330588 -4.7992448966 22.0651330588 68.7164642941|
|5|1934.89398333|38.1295583211 30.39938871 -31.4987210886|29.9351590505 -1.95510864306 -2.15185340668 -1.95510864306 14.9294614728 9.04230700833 -2.15185340668 9.04230700833 65.441992103|
|6|1809.40284876|31.7714104622 35.3432112192 0.709037418614|37.9555019878 -17.1010216314 -15.4577920508 -17.1010216314 50.0230959824 38.4757969064 -15.4577920508 38.4757969064 64.6108025732|
|7|1193.61762996|25.2807960991 43.4315039813 9.7404275825|57.7801383607 -12.8689535809 -13.8663007759 -12.8689535809 28.1884340228 11.838612373 -13.8663007759 11.838612373 35.5457555382|
|8|1617.57552834|18.6630816432 31.528950322 -14.1143515167|27.6114181421 -3.96336491283 -0.191108069706 -3.96336491283 25.7860203683 -9.27777303022 -0.191108069706 -9.27777303022 24.4584406723|
|9|1093.81729146|28.0107304942 27.0519817618 -25.7829990865|42.6242610521 -11.4209741382 -26.587067296 -11.4209741382 29.1064975532 0.486884357335 -26.587067296 0.486884357335 56.8294415893|
|10|421.183038887|27.3903974042 31.3979254428 -15.7047979145|43.4105759838 -4.54673657746 5.7586803119 -4.54673657746 37.0905948306 11.9711170018 5.7586803119 11.9711170018 56.1445786318|
|11|886.336470418|28.4634274798 40.6813392799 -0.957051314217|34.4361569942 -13.7729542838 -23.5875368067 -13.7729542838 42.1529679155 27.0357143359 -23.5875368067 27.0357143359 84.0164650252|
|12|1586.71088683|26.8688482495 27.5944135522 -25.0901739615|44.1131699403 -13.9289169367 -25.654961665 -13.9289169367 30.1123727533 2.30950228917 -25.654961665 2.30950228917 53.7276565366|
|13|430.6533916|31.9257462749 34.0304741962 -13.0966307776|40.428395542 -13.8424825916 -25.4611441284 -13.8424825916 45.6848311144 38.1556771605 -25.4611441284 38.1556771605 107.214662197|
|14|240.978514755|28.595999507 38.7410621785 -1.41833634213|40.6524814116 -18.3305031265 -26.9350907556 -18.3305031265 50.4463341386 35.1640046774 -26.9350907556 35.1640046774 92.7311253051|
|15|973.409013753|30.3648395061 37.3226663025 -5.90464008566|33.6165827507 -13.9685734015 -16.8067153326 -13.9685734015 48.8057293616 32.6220730521 -16.8067153326 32.6220730521 88.639072251|
|16|555.204053392|30.4384027484 34.2368426893 -11.1587497556|36.1221898302 -8.68654831803 -8.23793611358 -8.68654831803 47.217553475 34.245204286 -8.23793611358 34.245204286 97.9826985556|
|17|557.889032236|29.8832032225 34.7510116433 -10.2448092689|35.0503674531 -7.32583152593 -4.79022068664 -7.32583152593 48.2155546229 34.2193737494 -4.79022068664 34.2193737494 95.2571747978|
|18|390.652794537|32.0049095264 28.9524582116 -23.2017269569|61.7942389303 -9.301703393 -21.1936395325 -9.301703393 36.0666444194 17.4493674496 -21.1936395325 17.4493674496 56.9918410252|
|19|1944.80309407|17.3387555496 50.0750860722 9.21978238757|36.616065425 -7.75301157203 -18.0800664307 -7.75301157203 25.1697300453 6.23265953336 -18.0800664307 6.23265953336 33.7603681578|
